x, 11, 12, 21, 22
0.100000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.200000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.300000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.400000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.500000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.600000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.700000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.800000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
0.900000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.000000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.100000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.200000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.300000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.400000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.500000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.600000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.700000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.800000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
1.900000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.000000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.100000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.200000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.300000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.400000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.500000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.600000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.700000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.800000, -1.000000e+00, -1.000000e+00, -1.000000e+00, -1.000000e+00
2.900000, -9.999998e-01, -9.999998e-01, -9.999998e-01, -9.999998e-01
3.000000, -9.999882e-01, -9.999882e-01, -9.999880e-01, -9.999874e-01
3.100000, -9.997879e-01, -9.997867e-01, -9.997848e-01, -9.997869e-01
3.200000, -9.985168e-01, -9.985004e-01, -9.984723e-01, -9.984892e-01
3.300000, -9.941344e-01, -9.941339e-01, -9.939613e-01, -9.939810e-01
3.400000, -9.843955e-01, -9.846798e-01, -9.839957e-01, -9.843771e-01
3.500000, -9.686943e-01, -9.688810e-01, -9.679905e-01, -9.680987e-01
3.600000, -9.470059e-01, -9.474413e-01, -9.469217e-01, -9.472411e-01
3.700000, -9.219562e-01, -9.214480e-01, -9.217519e-01, -9.218974e-01
3.800000, -8.936140e-01, -8.931380e-01, -8.928937e-01, -8.921428e-01
3.900000, -8.640339e-01, -8.635408e-01, -8.625784e-01, -8.630272e-01
4.000000, -8.319758e-01, -8.323036e-01, -8.313983e-01, -8.309892e-01
4.100000, -8.005464e-01, -8.000402e-01, -7.987515e-01, -7.991293e-01
4.200000, -7.670658e-01, -7.661521e-01, -7.646122e-01, -7.659889e-01
4.300000, -7.308875e-01, -7.323422e-01, -7.313890e-01, -7.298879e-01
4.400000, -6.971429e-01, -6.971859e-01, -6.952511e-01, -6.963271e-01
4.500000, -6.602078e-01, -6.630861e-01, -6.591910e-01, -6.607264e-01
4.600000, -6.249371e-01, -6.247342e-01, -6.245009e-01, -6.239594e-01
4.700000, -5.885770e-01, -5.898207e-01, -5.886869e-01, -5.894646e-01
4.800000, -5.529405e-01, -5.533998e-01, -5.512498e-01, -5.538072e-01
4.900000, -5.196166e-01, -5.195417e-01, -5.167983e-01, -5.156358e-01
5.000000, -4.856581e-01, -4.875371e-01, -4.859749e-01, -4.849074e-01
5.100000, -4.541744e-01, -4.560642e-01, -4.533079e-01, -4.540511e-01
5.200000, -4.274346e-01, -4.256679e-01, -4.252108e-01, -4.272906e-01
5.300000, -3.996469e-01, -3.996287e-01, -3.990558e-01, -3.979683e-01
5.400000, -3.761362e-01, -3.782209e-01, -3.751125e-01, -3.745728e-01
5.500000, -3.534566e-01, -3.533989e-01, -3.525235e-01, -3.543522e-01
5.600000, -3.308335e-01, -3.335748e-01, -3.321937e-01, -3.336894e-01
5.700000, -3.140421e-01, -3.146609e-01, -3.135156e-01, -3.123128e-01
5.800000, -2.967246e-01, -2.964286e-01, -2.966943e-01, -2.958548e-01
5.900000, -2.823754e-01, -2.808476e-01, -2.801179e-01, -2.808119e-01
6.000000, -2.667393e-01, -2.660490e-01, -2.662391e-01, -2.677343e-01
6.100000, -2.562667e-01, -2.554478e-01, -2.534006e-01, -2.551787e-01
6.200000, -2.444648e-01, -2.444014e-01, -2.426483e-01, -2.429562e-01
6.300000, -2.346767e-01, -2.341435e-01, -2.318930e-01, -2.318837e-01
6.400000, -2.260344e-01, -2.263797e-01, -2.251713e-01, -2.246861e-01
6.500000, -2.181319e-01, -2.177587e-01, -2.178901e-01, -2.181714e-01
6.600000, -2.127928e-01, -2.121124e-01, -2.116759e-01, -2.119733e-01
6.700000, -2.063813e-01, -2.081590e-01, -2.070965e-01, -2.062660e-01
6.800000, -2.020173e-01, -2.032493e-01, -2.040694e-01, -2.034881e-01
6.900000, -1.994353e-01, -1.992327e-01, -1.972211e-01, -1.973562e-01
7.000000, -1.956977e-01, -1.970766e-01, -1.953910e-01, -1.947376e-01
7.100000, -1.938234e-01, -1.921951e-01, -1.925386e-01, -1.935272e-01
7.200000, -1.913169e-01, -1.910287e-01, -1.905892e-01, -1.880424e-01
7.300000, -1.883250e-01, -1.892378e-01, -1.878015e-01, -1.887964e-01
7.400000, -1.887954e-01, -1.880872e-01, -1.858777e-01, -1.865734e-01
7.500000, -1.864580e-01, -1.857203e-01, -1.856230e-01, -1.857042e-01
7.600000, -1.832854e-01, -1.845028e-01, -1.835436e-01, -1.839935e-01
7.700000, -1.831355e-01, -1.832244e-01, -1.823598e-01, -1.817526e-01
7.800000, -1.824643e-01, -1.822861e-01, -1.814974e-01, -1.826691e-01
7.900000, -1.818907e-01, -1.824429e-01, -1.812033e-01, -1.807915e-01
8.000000, -1.815856e-01, -1.798373e-01, -1.792764e-01, -1.793942e-01
8.100000, -1.786765e-01, -1.803507e-01, -1.790203e-01, -1.801504e-01
8.200000, -1.787138e-01, -1.782175e-01, -1.770227e-01, -1.775182e-01
8.300000, -1.767988e-01, -1.770364e-01, -1.763574e-01, -1.754216e-01
