x, 11, 12, 21, 22
0.100000, -2.628888e+00, -2.605889e+00, -2.635012e+00, -2.611922e+00
0.200000, -2.391178e+00, -2.368451e+00, -2.397552e+00, -2.374352e+00
0.300000, -2.179674e+00, -2.157125e+00, -2.186038e+00, -2.163045e+00
0.400000, -1.957872e+00, -1.935667e+00, -1.964359e+00, -1.941531e+00
0.500000, -1.742328e+00, -1.720510e+00, -1.748860e+00, -1.726349e+00
0.600000, -1.527851e+00, -1.506460e+00, -1.534373e+00, -1.512262e+00
0.700000, -1.322378e+00, -1.301469e+00, -1.328874e+00, -1.307208e+00
0.800000, -1.124694e+00, -1.104355e+00, -1.131154e+00, -1.110000e+00
0.900000, -9.397971e-01, -9.200521e-01, -9.461547e-01, -9.256124e-01
1.000000, -7.673994e-01, -7.483143e-01, -7.736434e-01, -7.537677e-01
1.100000, -6.107423e-01, -5.923573e-01, -6.168369e-01, -5.976919e-01
1.200000, -4.697301e-01, -4.521078e-01, -4.756571e-01, -4.572895e-01
1.300000, -3.470580e-01, -3.302211e-01, -3.527871e-01, -3.352493e-01
1.400000, -2.434787e-01, -2.274789e-01, -2.490013e-01, -2.323347e-01
1.500000, -1.618408e-01, -1.467129e-01, -1.671380e-01, -1.513764e-01
1.600000, -1.021597e-01, -8.792402e-02, -1.072128e-01, -9.237993e-02
1.700000, -5.974926e-02, -4.643708e-02, -6.453974e-02, -5.066668e-02
1.800000, -2.913846e-02, -1.677450e-02, -3.366468e-02, -2.076357e-02
1.900000, -7.368393e-03, 4.039625e-03, -1.161202e-02, 3.018883e-04
2.000000, 8.529213e-03, 1.896159e-02, 4.575542e-03, 1.549060e-02
2.100000, 1.981268e-02, 2.927950e-02, 1.616400e-02, 2.608482e-02
2.200000, 2.789624e-02, 3.639450e-02, 2.455458e-02, 3.348185e-02
2.300000, 3.297886e-02, 4.052124e-02, 2.995638e-02, 3.790020e-02
2.400000, 3.554275e-02, 4.214896e-02, 3.285552e-02, 3.981991e-02
2.500000, 3.526300e-02, 4.094231e-02, 3.291403e-02, 3.891996e-02
2.600000, 3.226835e-02, 3.704412e-02, 3.026074e-02, 3.533145e-02
2.700000, 2.675538e-02, 3.065181e-02, 2.509614e-02, 2.925081e-02
2.800000, 2.025285e-02, 2.329814e-02, 1.894275e-02, 2.220382e-02
2.900000, 1.377998e-02, 1.600935e-02, 1.281701e-02, 1.521644e-02
3.000000, 8.221975e-03, 9.665537e-03, 7.599615e-03, 9.172313e-03
3.100000, 3.596928e-03, 4.285712e-03, 3.308190e-03, 4.086794e-03
3.200000, 6.595625e-05, 3.554436e-05, 9.890102e-05, 1.258445e-04
3.300000, -2.445146e-03, -3.153256e-03, -2.102105e-03, -2.783656e-03
3.400000, -3.691834e-03, -5.041870e-03, -3.050333e-03, -4.403736e-03
3.500000, -3.723867e-03, -5.675417e-03, -2.795499e-03, -4.778733e-03
3.600000, -2.401721e-03, -4.909437e-03, -1.204295e-03, -3.770283e-03
3.700000, 6.070693e-05, -2.962209e-03, 1.507828e-03, -1.594750e-03
3.800000, 3.528388e-03, 3.175878e-05, 5.205912e-03, 1.613944e-03
3.900000, 7.481383e-03, 3.559067e-03, 9.375540e-03, 5.336047e-03
4.000000, 1.152994e-02, 7.226087e-03, 1.361434e-02, 9.182418e-03
4.100000, 1.521608e-02, 1.057907e-02, 1.747088e-02, 1.269189e-02
4.200000, 1.840328e-02, 1.348076e-02, 2.081041e-02, 1.572975e-02
4.300000, 2.081887e-02, 1.565772e-02, 2.335217e-02, 1.802186e-02
4.400000, 2.243992e-02, 1.708927e-02, 2.507694e-02, 1.954731e-02
4.500000, 2.316743e-02, 1.767274e-02, 2.588223e-02, 2.020257e-02
4.600000, 2.310523e-02, 1.751061e-02, 2.587177e-02, 2.009331e-02
4.700000, 2.224413e-02, 1.659694e-02, 2.503767e-02, 1.920903e-02
4.800000, 2.074537e-02, 1.509491e-02, 2.354468e-02, 1.771365e-02
4.900000, 1.865846e-02, 1.304671e-02, 2.143885e-02, 1.565424e-02
5.000000, 1.615360e-02, 1.062556e-02, 1.889584e-02, 1.320290e-02
5.100000, 1.325888e-02, 7.859539e-03, 1.594296e-02, 1.038811e-02
5.200000, 1.012408e-02, 4.898666e-03, 1.273167e-02, 7.357831e-03
5.300000, 6.817364e-03, 1.806945e-03, 9.331972e-03, 4.182450e-03
5.400000, 3.540533e-03, -1.214707e-03, 5.947838e-03, 1.061859e-03
5.500000, 3.559003e-04, -4.105617e-03, 2.641125e-03, -1.943728e-03
5.600000, -2.620844e-03, -6.754739e-03, -4.703512e-04, -4.718572e-03
5.700000, -5.393651e-03, -9.170304e-03, -3.389857e-03, -7.270493e-03
5.800000, -7.888179e-03, -1.127724e-02, -6.041409e-03, -9.524700e-03
5.900000, -1.013380e-02, -1.311191e-02, -8.454403e-03, -1.151342e-02
6.000000, -1.208857e-02, -1.463376e-02, -1.058183e-02, -1.319746e-02
6.100000, -1.379959e-02, -1.589947e-02, -1.247324e-02, -1.463031e-02
6.200000, -1.524390e-02, -1.688947e-02, -1.410282e-02, -1.579235e-02
6.300000, -1.648276e-02, -1.767166e-02, -1.553063e-02, -1.675106e-02
6.400000, -1.751229e-02, -1.824793e-02, -1.675165e-02, -1.750771e-02
6.500000, -1.841217e-02, -1.870287e-02, -1.784407e-02, -1.814609e-02
6.600000, -1.918299e-02, -1.904137e-02, -1.880872e-02, -1.866935e-02
6.700000, -1.988167e-02, -1.932474e-02, -1.970228e-02, -1.913959e-02
6.800000, -2.048634e-02, -1.953521e-02, -2.050035e-02, -1.953750e-02
6.900000, -2.102546e-02, -1.970620e-02, -2.123194e-02, -1.989509e-02
7.000000, -2.144664e-02, -1.978793e-02, -2.184291e-02, -2.016200e-02
7.100000, -2.174844e-02, -1.978253e-02, -2.233136e-02, -2.033915e-02
7.200000, -2.186257e-02, -1.962455e-02, -2.262686e-02, -2.035837e-02
7.300000, -2.177692e-02, -1.930347e-02, -2.271879e-02, -2.021026e-02
7.400000, -2.142619e-02, -1.875300e-02, -2.253917e-02, -1.982570e-02
7.500000, -2.080464e-02, -1.796891e-02, -2.208129e-02, -1.920017e-02
7.600000, -1.986480e-02, -1.690433e-02, -2.129468e-02, -1.828434e-02
7.700000, -1.862279e-02, -1.557325e-02, -2.019471e-02, -1.709130e-02
7.800000, -1.705366e-02, -1.394801e-02, -1.875368e-02, -1.559198e-02
7.900000, -1.518679e-02, -1.205901e-02, -1.700105e-02, -1.381387e-02
8.000000, -1.301530e-02, -9.894875e-03, -1.492672e-02, -1.174443e-02
8.100000, -1.058983e-02, -7.504156e-03, -1.258062e-02, -9.431553e-03
