x, 11, 12, 21, 22
0.015340, -6.153034e+01, -6.153310e+01, -6.435744e+01, -6.436827e+01
0.030680, -5.674974e+01, -5.668305e+01, -6.736448e+01, -6.741708e+01
0.046019, -4.984782e+01, -4.955464e+01, -7.144693e+01, -7.168493e+01
0.061359, -4.211555e+01, -4.136292e+01, -7.551014e+01, -7.615918e+01
0.076699, -3.487670e+01, -3.344291e+01, -7.848753e+01, -7.976846e+01
0.092039, -2.922817e+01, -2.701052e+01, -7.958115e+01, -8.160134e+01
0.107379, -2.588276e+01, -2.297350e+01, -7.839297e+01, -8.106871e+01
0.122718, -2.511471e+01, -2.181380e+01, -7.494705e+01, -7.798903e+01
0.138058, -2.678077e+01, -2.354235e+01, -6.963166e+01, -7.259700e+01
0.153398, -3.038670e+01, -2.771801e+01, -6.309554e+01, -6.548792e+01
0.168738, -3.518068e+01, -3.352248e+01, -5.612327e+01, -5.751233e+01
0.184078, -4.026684e+01, -3.988520e+01, -4.950545e+01, -4.963522e+01
0.199418, -4.473746e+01, -4.565257e+01, -4.391490e+01, -4.277528e+01
0.214757, -4.781878e+01, -4.978856e+01, -3.980136e+01, -3.764408e+01
0.230097, -4.901431e+01, -5.157980e+01, -3.732101e+01, -3.461250e+01
0.245437, -4.821612e+01, -5.080235e+01, -3.631875e+01, -3.363630e+01
0.260777, -4.574617e+01, -4.779722e+01, -3.637592e+01, -3.426899e+01
0.276117, -4.229537e+01, -4.341017e+01, -3.692106e+01, -3.577312e+01
0.291456, -3.875322e+01, -3.878399e+01, -3.738038e+01, -3.731126e+01
0.306796, -3.596124e+01, -3.504342e+01, -3.732522e+01, -3.816618e+01
0.322136, -3.446310e+01, -3.296533e+01, -3.656885e+01, -3.792133e+01
0.337476, -3.434062e+01, -3.274890e+01, -3.518057e+01, -3.654151e+01
0.352816, -3.520262e+01, -3.397548e+01, -3.341676e+01, -3.433038e+01
0.368155, -3.633689e+01, -3.577803e+01, -3.160192e+01, -3.178848e+01
0.383495, -3.697025e+01, -3.715744e+01, -3.000941e+01, -2.943156e+01
0.398835, -3.653925e+01, -3.732707e+01, -2.878505e+01, -2.763537e+01
0.414175, -3.487337e+01, -3.596166e+01, -2.793181e+01, -2.655245e+01
0.429515, -3.223113e+01, -3.327113e+01, -2.734647e+01, -2.611229e+01
0.444854, -2.918696e+01, -2.988876e+01, -2.688153e+01, -2.608583e+01
0.460194, -2.641839e+01, -2.662781e+01, -2.640299e+01, -2.617982e+01
0.475534, -2.447176e+01, -2.419822e+01, -2.582466e+01, -2.612687e+01
0.490874, -2.358564e+01, -2.297887e+01, -2.511395e+01, -2.574737e+01
0.506214, -2.362661e+01, -2.291506e+01, -2.427641e+01, -2.497448e+01
0.521553, -2.415312e+01, -2.356565e+01, -2.333301e+01, -2.384538e+01
0.536893, -2.458060e+01, -2.427588e+01, -2.230328e+01, -2.247056e+01
0.552233, -2.438885e+01, -2.441235e+01, -2.120157e+01, -2.099487e+01
0.567573, -2.329990e+01, -2.357936e+01, -2.004545e+01, -1.956177e+01
0.582913, -2.136594e+01, -2.174418e+01, -1.886794e+01, -1.828686e+01
0.598253, -1.893920e+01, -1.923226e+01, -1.772331e+01, -1.724184e+01
0.613592, -1.653788e+01, -1.659863e+01, -1.667879e+01, -1.644655e+01
0.628932, -1.465783e+01, -1.442446e+01, -1.579238e+01, -1.586743e+01
0.644272, -1.359826e+01, -1.311217e+01, -1.508508e+01, -1.542227e+01
0.659612, -1.336200e+01, -1.275065e+01, -1.452092e+01, -1.499364e+01
0.674952, -1.366311e+01, -1.309503e+01, -1.400668e+01, -1.445245e+01
0.690291, -1.403578e+01, -1.366406e+01, -1.341603e+01, -1.368982e+01
0.705631, -1.400368e+01, -1.391713e+01, -1.263214e+01, -1.265022e+01
0.720971, -1.324902e+01, -1.344666e+01, -1.159386e+01, -1.135544e+01
0.736311, -1.172265e+01, -1.211825e+01, -1.032704e+01, -9.908478e+00
0.751651, -9.658060e+00, -1.011126e+01, -8.946566e+00, -8.471808e+00
0.766990, -7.485783e+00, -7.848011e+00, -7.624857e+00, -7.222846e+00
