x, 11, 12, 21, 22
0.100000, -9.999553e-01, -9.999553e-01, -9.999555e-01, -9.999555e-01
0.200000, -9.999544e-01, -9.999543e-01, -9.999546e-01, -9.999545e-01
0.300000, -9.999535e-01, -9.999534e-01, -9.999537e-01, -9.999536e-01
0.400000, -9.999527e-01, -9.999526e-01, -9.999529e-01, -9.999528e-01
0.500000, -9.999520e-01, -9.999519e-01, -9.999522e-01, -9.999521e-01
0.600000, -9.999514e-01, -9.999513e-01, -9.999516e-01, -9.999516e-01
0.700000, -9.999509e-01, -9.999509e-01, -9.999512e-01, -9.999511e-01
0.800000, -9.999506e-01, -9.999505e-01, -9.999508e-01, -9.999507e-01
0.900000, -9.999503e-01, -9.999502e-01, -9.999505e-01, -9.999505e-01
1.000000, -9.999501e-01, -9.999500e-01, -9.999504e-01, -9.999503e-01
1.100000, -9.999501e-01, -9.999500e-01, -9.999503e-01, -9.999502e-01
1.200000, -9.999501e-01, -9.999500e-01, -9.999504e-01, -9.999503e-01
1.300000, -9.999502e-01, -9.999501e-01, -9.999505e-01, -9.999504e-01
1.400000, -9.999504e-01, -9.999503e-01, -9.999507e-01, -9.999506e-01
1.500000, -9.999507e-01, -9.999506e-01, -9.999510e-01, -9.999509e-01
1.600000, -9.999511e-01, -9.999510e-01, -9.999514e-01, -9.999513e-01
1.700000, -9.999515e-01, -9.999515e-01, -9.999519e-01, -9.999518e-01
1.800000, -9.999521e-01, -9.999520e-01, -9.999524e-01, -9.999523e-01
1.900000, -9.999526e-01, -9.999525e-01, -9.999529e-01, -9.999528e-01
2.000000, -9.999533e-01, -9.999532e-01, -9.999536e-01, -9.999535e-01
2.100000, -9.999539e-01, -9.999538e-01, -9.999543e-01, -9.999542e-01
2.200000, -9.999547e-01, -9.999546e-01, -9.999550e-01, -9.999549e-01
2.300000, -9.999554e-01, -9.999553e-01, -9.999557e-01, -9.999556e-01
2.400000, -9.999563e-01, -9.999561e-01, -9.999565e-01, -9.999564e-01
2.500000, -9.999571e-01, -9.999570e-01, -9.999574e-01, -9.999573e-01
2.600000, -9.999579e-01, -9.999578e-01, -9.999582e-01, -9.999581e-01
2.700000, -9.999588e-01, -9.999587e-01, -9.999591e-01, -9.999590e-01
2.800000, -9.999597e-01, -9.999596e-01, -9.999600e-01, -9.999599e-01
2.900000, -9.999553e-01, -9.999522e-01, -9.999500e-01, -9.999558e-01
3.000000, -9.992663e-01, -9.995825e-01, -9.995719e-01, -9.993051e-01
